"date","site","sif"
"2011-02-15","US-KFS",-0.0880529060959816
"2011-03-15","US-KFS",0.0419463105499744
"2011-04-15","US-KFS",0.459375113248825
"2011-05-15","US-KFS",0.594597697257996
"2011-06-15","US-KFS",0.814309000968933
"2011-07-15","US-KFS",0.932230949401855
"2011-08-15","US-KFS",0.775738000869751
"2011-09-15","US-KFS",0.391228765249252
"2011-10-15","US-KFS",0.228102281689644
"2011-11-15","US-KFS",0.0168466549366713
"2011-12-15","US-KFS",0.0469500683248043
"2012-01-15","US-KFS",-0.0847166106104851
"2012-02-15","US-KFS",0.0426175147294998
"2012-03-15","US-KFS",0.0590267926454544
"2012-04-15","US-KFS",0.459718436002731
"2012-05-15","US-KFS",0.662597417831421
"2012-06-15","US-KFS",0.580968797206879
"2012-07-15","US-KFS",0.502594470977783
"2012-08-15","US-KFS",0.372689008712769
"2012-09-15","US-KFS",0.404202878475189
"2012-10-15","US-KFS",0.133595779538155
"2012-11-15","US-KFS",0.0656432956457138
"2012-12-15","US-KFS",-0.00541885709390044
"2013-01-15","US-KFS",0.00901699438691139
"2013-02-15","US-KFS",0.0266995076090097
"2013-03-15","US-KFS",0.180497691035271
"2013-04-15","US-KFS",0.216907843947411
"2013-05-15","US-KFS",0.671689510345459
"2013-06-15","US-KFS",0.66204422712326
"2013-07-15","US-KFS",0.653857290744781
"2013-08-15","US-KFS",0.631951212882996
"2013-09-15","US-KFS",0.447961717844009
"2013-10-15","US-KFS",0.268998563289642
"2013-11-15","US-KFS",0.127738669514656
"2013-12-15","US-KFS",0.0680268034338951
"2014-01-15","US-KFS",0.0153955593705177
"2014-02-15","US-KFS",0.0294719040393829
"2014-03-15","US-KFS",0.0865437760949135
"2014-04-15","US-KFS",0.194545298814774
"2014-05-15","US-KFS",0.451604396104813
"2014-06-15","US-KFS",0.869071781635284
"2014-07-15","US-KFS",0.912702798843384
"2014-08-15","US-KFS",0.431868702173233
"2014-09-15","US-KFS",0.31725150346756
"2014-10-15","US-KFS",0.23651859164238
"2014-11-15","US-KFS",0.0933917313814163
"2014-12-15","US-KFS",0.0155340451747179
"2015-01-15","US-KFS",0.0715317949652672
"2015-02-15","US-KFS",0.128333479166031
"2015-03-15","US-KFS",0.0634304583072662
"2015-04-15","US-KFS",0.229548290371895
"2015-05-15","US-KFS",0.70813250541687
"2015-06-15","US-KFS",0.617020130157471
"2015-07-15","US-KFS",0.610448002815247
"2015-08-15","US-KFS",0.625365853309631
"2015-09-15","US-KFS",0.431004494428635
"2015-10-15","US-KFS",0.258281409740448
"2015-11-15","US-KFS",0.0966005325317383
"2015-12-15","US-KFS",0.0911305844783783
"2016-01-15","US-KFS",0.031476091593504
"2016-02-15","US-KFS",0.1302380412817
"2016-03-15","US-KFS",0.106215670704842
"2016-04-15","US-KFS",0.119047127664089
"2016-05-15","US-KFS",0.513437628746033
"2016-06-15","US-KFS",0.552380084991455
"2016-07-15","US-KFS",0.724078357219696
"2016-08-15","US-KFS",0.600861787796021
"2016-09-15","US-KFS",0.422205358743668
"2016-10-15","US-KFS",0.228899270296097
"2016-11-15","US-KFS",0.129687562584877
"2016-12-15","US-KFS",0.0406279489398003
"2017-01-15","US-KFS",-0.0647376030683517
"2017-02-15","US-KFS",0.0354637689888477
"2017-03-15","US-KFS",0.127798855304718
"2017-04-15","US-KFS",0.290282040834427
"2017-05-15","US-KFS",0.666456878185272
"2017-06-15","US-KFS",0.68091869354248
"2017-07-15","US-KFS",0.69686371088028
"2017-08-15","US-KFS",0.641137897968292
"2017-09-15","US-KFS",0.374545693397522
"2017-10-15","US-KFS",0.175217255949974
"2017-11-15","US-KFS",0.136819407343864
"2017-12-15","US-KFS",0.121576264500618
"2007-01-15","US-KLS",0.0970119386911392
"2007-02-15","US-KLS",0.0465593338012695
"2007-03-15","US-KLS",0.0036673191934824
"2007-04-15","US-KLS",0.350290328264236
"2007-05-15","US-KLS",0.567581653594971
"2007-06-15","US-KLS",0.38969361782074
"2007-07-15","US-KLS",0.430667012929916
"2007-08-15","US-KLS",0.446787357330322
"2007-09-15","US-KLS",0.267760396003723
"2007-10-15","US-KLS",0.216959878802299
"2007-11-15","US-KLS",0.0728959068655968
"2007-12-15","US-KLS",0.161076664924622
"2008-01-15","US-KLS",0.0265867747366428
"2008-02-15","US-KLS",0.110669411718845
"2008-03-15","US-KLS",0.0964714735746384
"2008-04-15","US-KLS",0.294998168945312
"2008-05-15","US-KLS",0.679844498634338
"2008-06-15","US-KLS",0.742524981498718
"2008-07-15","US-KLS",0.682843565940857
"2008-08-15","US-KLS",0.574965953826904
"2008-09-15","US-KLS",0.400766730308533
"2008-10-15","US-KLS",0.144537433981895
"2008-11-15","US-KLS",0.0290300194174051
"2008-12-15","US-KLS",0.116646483540535
"2009-01-15","US-KLS",0.0841733068227768
"2009-02-15","US-KLS",0.140513822436333
"2009-03-15","US-KLS",0.178944900631905
"2009-04-15","US-KLS",0.234023869037628
"2009-05-15","US-KLS",0.669743835926056
"2009-06-15","US-KLS",0.565117180347443
"2009-07-15","US-KLS",0.656587898731232
"2009-08-15","US-KLS",0.616417109966278
"2009-09-15","US-KLS",0.298136502504349
"2009-10-15","US-KLS",0.0337415188550949
"2009-11-15","US-KLS",0.035974133759737
"2009-12-15","US-KLS",-0.0138313863426447
"2010-01-15","US-KLS",0.0338854417204857
"2010-02-15","US-KLS",-0.0654287859797478
"2010-03-15","US-KLS",0.0816989243030548
"2010-04-15","US-KLS",0.347523540258408
"2010-05-15","US-KLS",0.421902924776077
"2010-06-15","US-KLS",0.545806288719177
"2010-07-15","US-KLS",0.65650999546051
"2010-08-15","US-KLS",0.45951172709465
"2010-09-15","US-KLS",0.22528263926506
"2010-10-15","US-KLS",0.162491276860237
"2010-11-15","US-KLS",0.0822829678654671
"2010-12-15","US-KLS",0.0611705854535103
"2011-01-15","US-KLS",0.00292827934026718
"2011-02-15","US-KLS",-0.00546649843454361
"2011-03-15","US-KLS",0.151179939508438
"2011-04-15","US-KLS",0.249911084771156
"2011-05-15","US-KLS",0.496919006109238
"2011-06-15","US-KLS",0.462064146995544
"2011-07-15","US-KLS",0.470808148384094
"2011-08-15","US-KLS",0.454537659883499
"2011-09-15","US-KLS",0.238602891564369
"2011-10-15","US-KLS",0.122412331402302
"2011-11-15","US-KLS",0.00685399351641536
"2011-12-15","US-KLS",0.0893593579530716
"2012-01-15","US-KLS",0.0617495961487293
"2012-02-15","US-KLS",0.0945754423737526
"2012-03-15","US-KLS",0.310706228017807
"2012-04-15","US-KLS",0.582151830196381
"2012-05-15","US-KLS",0.51025003194809
"2012-06-15","US-KLS",0.412814736366272
"2012-07-15","US-KLS",0.354483634233475
"2012-08-15","US-KLS",0.332925945520401
"2012-09-15","US-KLS",0.235015869140625
"2012-10-15","US-KLS",0.0273390710353851
"2012-11-15","US-KLS",0.0335664972662926
"2012-12-15","US-KLS",0.0457035303115845
"2013-01-15","US-KLS",0.0225994233042002
"2013-02-15","US-KLS",0.149307951331139
"2013-03-15","US-KLS",0.285225838422775
"2013-04-15","US-KLS",0.459749311208725
"2013-05-15","US-KLS",0.68302184343338
"2013-06-15","US-KLS",0.433560162782669
"2013-07-15","US-KLS",0.407403200864792
"2013-08-15","US-KLS",0.655114948749542
"2013-09-15","US-KLS",0.218067809939384
"2013-10-15","US-KLS",0.173524916172028
"2013-11-15","US-KLS",0.116574585437775
"2013-12-15","US-KLS",0.0592477545142174
"2014-01-15","US-KLS",0.0246534310281277
"2014-02-15","US-KLS",0.0221911538392305
"2014-03-15","US-KLS",0.11496215313673
"2014-04-15","US-KLS",0.131639808416367
"2014-05-15","US-KLS",0.469570070505142
"2014-06-15","US-KLS",0.476871967315674
"2014-07-15","US-KLS",0.568771064281464
"2014-08-15","US-KLS",0.36931511759758
"2014-09-15","US-KLS",0.240566089749336
"2014-10-15","US-KLS",0.175986751914024
"2014-11-15","US-KLS",0.0696767047047615
"2014-12-15","US-KLS",0.110432676970959
"2015-01-15","US-KLS",-0.0294400900602341
"2015-02-15","US-KLS",-0.0606078431010246
"2015-03-15","US-KLS",0.0823316499590874
"2015-04-15","US-KLS",0.281152725219727
"2015-05-15","US-KLS",0.396814167499542
"2015-06-15","US-KLS",0.49498850107193
"2015-07-15","US-KLS",0.494549572467804
"2015-08-15","US-KLS",0.432379275560379
"2015-09-15","US-KLS",0.229847401380539
"2015-10-15","US-KLS",0.14597724378109
"2015-11-15","US-KLS",0.124876126646996
"2015-12-15","US-KLS",-0.019821310415864
"2016-01-15","US-KLS",0.082498662173748
"2016-02-15","US-KLS",0.0506869852542877
"2016-03-15","US-KLS",0.284923434257507
"2016-04-15","US-KLS",0.362695693969727
"2016-05-15","US-KLS",0.547775030136108
"2016-06-15","US-KLS",0.467255294322968
"2016-07-15","US-KLS",0.590189576148987
"2016-08-15","US-KLS",0.408047646284103
"2016-09-15","US-KLS",0.291098922491074
"2016-10-15","US-KLS",0.0887284055352211
"2016-11-15","US-KLS",0.0907622128725052
"2016-12-15","US-KLS",-0.0154015021398664
"2017-01-15","US-KLS",0.0335573591291904
"2017-02-15","US-KLS",-0.00907400716096163
"2017-03-15","US-KLS",0.103522822260857
"2017-04-15","US-KLS",0.266227781772614
"2017-05-15","US-KLS",0.477903693914413
"2017-06-15","US-KLS",0.405117154121399
"2017-07-15","US-KLS",0.390541851520538
"2017-08-15","US-KLS",0.317555338144302
"2017-09-15","US-KLS",0.15474995970726
"2017-10-15","US-KLS",0.0403257347643375
"2017-11-15","US-KLS",0.0462596416473389
"2017-12-15","US-KLS",0.0836299955844879
"2007-03-15","US-KM1",0.0867217481136322
"2007-04-15","US-KM1",0.139055505394936
"2007-05-15","US-KM1",0.737877488136292
"2007-06-15","US-KM1",0.759089827537537
"2007-07-15","US-KM1",0.996979892253876
"2007-08-15","US-KM1",0.85842901468277
"2007-09-15","US-KM1",0.53244948387146
"2007-10-15","US-KM1",0.213353484869003
"2007-11-15","US-KM1",0.091036394238472
"2007-12-15","US-KM1",-0.20517660677433
"2008-01-15","US-KM1",0.0718061849474907
"2008-03-15","US-KM1",0.13809135556221
"2008-04-15","US-KM1",0.152070447802544
"2008-05-15","US-KM1",0.583964586257935
"2008-06-15","US-KM1",0.763491094112396
"2008-07-15","US-KM1",1.04240238666534
"2008-08-15","US-KM1",0.74465012550354
"2008-09-15","US-KM1",0.389842420816422
"2008-10-15","US-KM1",0.113208837807178
"2008-11-15","US-KM1",0.0700261816382408
"2009-01-15","US-KM1",-0.0430401265621185
"2009-02-15","US-KM1",0.102795988321304
"2009-03-15","US-KM1",0.0952309817075729
"2009-04-15","US-KM1",0.189881652593613
"2009-05-15","US-KM1",0.400379300117493
"2009-06-15","US-KM1",0.729028463363647
"2009-07-15","US-KM1",0.956382632255554
"2009-08-15","US-KM1",0.722134292125702
"2009-09-15","US-KM1",0.558980166912079
"2009-10-15","US-KM1",0.349749356508255
"2009-11-15","US-KM1",0.0496930368244648
"2009-12-15","US-KM1",0.0310837980359793
"2010-03-15","US-KM1",0.0132745187729597
"2010-04-15","US-KM1",0.209416404366493
"2010-05-15","US-KM1",0.509715139865875
"2010-06-15","US-KM1",0.826448142528534
"2010-07-15","US-KM1",0.852509081363678
"2010-08-15","US-KM1",0.765040278434753
"2010-09-15","US-KM1",0.23707714676857
"2010-10-15","US-KM1",0.228485018014908
"2010-11-15","US-KM1",0.109319686889648
"2011-01-15","US-KM1",-0.00105633703060448
"2011-02-15","US-KM1",0.210503771901131
"2011-03-15","US-KM1",0.0553334467113018
"2011-04-15","US-KM1",0.250677615404129
"2011-05-15","US-KM1",0.414028465747833
"2011-06-15","US-KM1",0.771875739097595
"2011-07-15","US-KM1",0.859620928764343
"2011-08-15","US-KM1",0.736891806125641
"2011-09-15","US-KM1",0.51516181230545
"2011-10-15","US-KM1",0.177812501788139
"2011-11-15","US-KM1",0.142531931400299
"2011-12-15","US-KM1",0.191554501652718
"2012-01-15","US-KM1",0.0685845538973808
"2012-02-15","US-KM1",0.0756861120462418
"2012-03-15","US-KM1",0.12028881162405
"2012-04-15","US-KM1",0.32518807053566
"2012-05-15","US-KM1",0.610436022281647
"2012-06-15","US-KM1",0.639848113059998
"2012-07-15","US-KM1",0.628129303455353
"2012-08-15","US-KM1",0.746967852115631
"2012-09-15","US-KM1",0.416887074708939
"2012-10-15","US-KM1",0.17315337061882
"2012-11-15","US-KM1",0.0146965608000755
"2012-12-15","US-KM1",0.0487953647971153
"2013-01-15","US-KM1",0.000454145891126245
"2013-02-15","US-KM1",0.0159003119915724
"2013-03-15","US-KM1",0.106244005262852
"2013-04-15","US-KM1",0.0325999483466148
"2013-05-15","US-KM1",0.38943949341774
"2013-06-15","US-KM1",0.65630179643631
"2013-07-15","US-KM1",0.755395472049713
"2013-08-15","US-KM1",0.682065427303314
"2013-09-15","US-KM1",0.558498620986938
"2013-10-15","US-KM1",0.142090663313866
"2013-11-15","US-KM1",0.0920481085777283
"2014-03-15","US-KM1",0.104059800505638
"2014-04-15","US-KM1",0.0750654712319374
"2014-05-15","US-KM1",0.615738570690155
"2014-06-15","US-KM1",0.720675349235535
"2014-07-15","US-KM1",0.839493274688721
"2014-08-15","US-KM1",0.747714936733246
"2014-09-15","US-KM1",0.389675289392471
"2014-10-15","US-KM1",0.139428615570068
"2014-11-15","US-KM1",-0.0362954586744308
"2014-12-15","US-KM1",-0.0159410517662764
"2015-01-15","US-KM1",0.00607445277273655
"2015-03-15","US-KM1",0.125363528728485
"2015-04-15","US-KM1",0.160726100206375
"2015-05-15","US-KM1",0.255329221487045
"2015-06-15","US-KM1",0.904429197311401
"2015-07-15","US-KM1",0.952771782875061
"2015-08-15","US-KM1",0.890049576759338
"2015-09-15","US-KM1",0.376566290855408
"2015-10-15","US-KM1",0.168186575174332
"2015-11-15","US-KM1",0.0361789651215076
"2015-12-15","US-KM1",0.199234753847122
"2016-02-15","US-KM1",0.0898871943354607
"2016-03-15","US-KM1",0.0728543400764465
"2016-04-15","US-KM1",0.224521294236183
"2016-05-15","US-KM1",0.42224982380867
"2016-06-15","US-KM1",0.822680354118347
"2016-07-15","US-KM1",0.793982326984406
"2016-08-15","US-KM1",0.831028044223785
"2016-09-15","US-KM1",0.535128116607666
"2016-10-15","US-KM1",0.226486951112747
"2016-11-15","US-KM1",0.0750097781419754
"2016-12-15","US-KM1",0.0830515474081039
"2017-01-15","US-KM1",0.516095399856567
"2017-02-15","US-KM1",0.0403208397328854
"2017-03-15","US-KM1",0.00840029306709766
"2017-04-15","US-KM1",0.189180284738541
"2017-05-15","US-KM1",0.575356721878052
"2017-06-15","US-KM1",0.494175046682358
"2017-07-15","US-KM1",0.773379504680634
"2017-08-15","US-KM1",0.845344066619873
"2017-09-15","US-KM1",0.36132287979126
"2017-10-15","US-KM1",0.228604540228844
"2017-11-15","US-KM1",0.082924909889698
"2017-12-15","US-KM1",-0.0490322895348072
"2007-03-15","US-KM2",0.0867217481136322
"2007-04-15","US-KM2",0.139055505394936
"2007-05-15","US-KM2",0.737877488136292
"2007-06-15","US-KM2",0.759089827537537
"2007-07-15","US-KM2",0.996979892253876
"2007-08-15","US-KM2",0.85842901468277
"2007-09-15","US-KM2",0.53244948387146
"2007-10-15","US-KM2",0.213353484869003
"2007-11-15","US-KM2",0.091036394238472
"2007-12-15","US-KM2",-0.20517660677433
"2008-01-15","US-KM2",0.0718061849474907
"2008-03-15","US-KM2",0.13809135556221
"2008-04-15","US-KM2",0.152070447802544
"2008-05-15","US-KM2",0.583964586257935
"2008-06-15","US-KM2",0.763491094112396
"2008-07-15","US-KM2",1.04240238666534
"2008-08-15","US-KM2",0.74465012550354
"2008-09-15","US-KM2",0.389842420816422
"2008-10-15","US-KM2",0.113208837807178
"2008-11-15","US-KM2",0.0700261816382408
"2009-01-15","US-KM2",-0.0430401265621185
"2009-02-15","US-KM2",0.102795988321304
"2009-03-15","US-KM2",0.0952309817075729
"2009-04-15","US-KM2",0.189881652593613
"2009-05-15","US-KM2",0.400379300117493
"2009-06-15","US-KM2",0.729028463363647
"2009-07-15","US-KM2",0.956382632255554
"2009-08-15","US-KM2",0.722134292125702
"2009-09-15","US-KM2",0.558980166912079
"2009-10-15","US-KM2",0.349749356508255
"2009-11-15","US-KM2",0.0496930368244648
"2009-12-15","US-KM2",0.0310837980359793
"2010-03-15","US-KM2",0.0132745187729597
"2010-04-15","US-KM2",0.209416404366493
"2010-05-15","US-KM2",0.509715139865875
"2010-06-15","US-KM2",0.826448142528534
"2010-07-15","US-KM2",0.852509081363678
"2010-08-15","US-KM2",0.765040278434753
"2010-09-15","US-KM2",0.23707714676857
"2010-10-15","US-KM2",0.228485018014908
"2010-11-15","US-KM2",0.109319686889648
"2011-01-15","US-KM2",-0.00105633703060448
"2011-02-15","US-KM2",0.210503771901131
"2011-03-15","US-KM2",0.0553334467113018
"2011-04-15","US-KM2",0.250677615404129
"2011-05-15","US-KM2",0.414028465747833
"2011-06-15","US-KM2",0.771875739097595
"2011-07-15","US-KM2",0.859620928764343
"2011-08-15","US-KM2",0.736891806125641
"2011-09-15","US-KM2",0.51516181230545
"2011-10-15","US-KM2",0.177812501788139
"2011-11-15","US-KM2",0.142531931400299
"2011-12-15","US-KM2",0.191554501652718
"2012-01-15","US-KM2",0.0685845538973808
"2012-02-15","US-KM2",0.0756861120462418
"2012-03-15","US-KM2",0.12028881162405
"2012-04-15","US-KM2",0.32518807053566
"2012-05-15","US-KM2",0.610436022281647
"2012-06-15","US-KM2",0.639848113059998
"2012-07-15","US-KM2",0.628129303455353
"2012-08-15","US-KM2",0.746967852115631
"2012-09-15","US-KM2",0.416887074708939
"2012-10-15","US-KM2",0.17315337061882
"2012-11-15","US-KM2",0.0146965608000755
"2012-12-15","US-KM2",0.0487953647971153
"2013-01-15","US-KM2",0.000454145891126245
"2013-02-15","US-KM2",0.0159003119915724
"2013-03-15","US-KM2",0.106244005262852
"2013-04-15","US-KM2",0.0325999483466148
"2013-05-15","US-KM2",0.38943949341774
"2013-06-15","US-KM2",0.65630179643631
"2013-07-15","US-KM2",0.755395472049713
"2013-08-15","US-KM2",0.682065427303314
"2013-09-15","US-KM2",0.558498620986938
"2013-10-15","US-KM2",0.142090663313866
"2013-11-15","US-KM2",0.0920481085777283
"2014-03-15","US-KM2",0.104059800505638
"2014-04-15","US-KM2",0.0750654712319374
"2014-05-15","US-KM2",0.615738570690155
"2014-06-15","US-KM2",0.720675349235535
"2014-07-15","US-KM2",0.839493274688721
"2014-08-15","US-KM2",0.747714936733246
"2014-09-15","US-KM2",0.389675289392471
"2014-10-15","US-KM2",0.139428615570068
"2014-11-15","US-KM2",-0.0362954586744308
"2014-12-15","US-KM2",-0.0159410517662764
"2015-01-15","US-KM2",0.00607445277273655
"2015-03-15","US-KM2",0.125363528728485
"2015-04-15","US-KM2",0.160726100206375
"2015-05-15","US-KM2",0.255329221487045
"2015-06-15","US-KM2",0.904429197311401
"2015-07-15","US-KM2",0.952771782875061
"2015-08-15","US-KM2",0.890049576759338
"2015-09-15","US-KM2",0.376566290855408
"2015-10-15","US-KM2",0.168186575174332
"2015-11-15","US-KM2",0.0361789651215076
"2015-12-15","US-KM2",0.199234753847122
"2016-02-15","US-KM2",0.0898871943354607
"2016-03-15","US-KM2",0.0728543400764465
"2016-04-15","US-KM2",0.224521294236183
"2016-05-15","US-KM2",0.42224982380867
"2016-06-15","US-KM2",0.822680354118347
"2016-07-15","US-KM2",0.793982326984406
"2016-08-15","US-KM2",0.831028044223785
"2016-09-15","US-KM2",0.535128116607666
"2016-10-15","US-KM2",0.226486951112747
"2016-11-15","US-KM2",0.0750097781419754
"2016-12-15","US-KM2",0.0830515474081039
"2017-01-15","US-KM2",0.516095399856567
"2017-02-15","US-KM2",0.0403208397328854
"2017-03-15","US-KM2",0.00840029306709766
"2017-04-15","US-KM2",0.189180284738541
"2017-05-15","US-KM2",0.575356721878052
"2017-06-15","US-KM2",0.494175046682358
"2017-07-15","US-KM2",0.773379504680634
"2017-08-15","US-KM2",0.845344066619873
"2017-09-15","US-KM2",0.36132287979126
"2017-10-15","US-KM2",0.228604540228844
"2017-11-15","US-KM2",0.082924909889698
"2017-12-15","US-KM2",-0.0490322895348072
"2007-03-15","US-KM3",0.0867217481136322
"2007-04-15","US-KM3",0.139055505394936
"2007-05-15","US-KM3",0.737877488136292
"2007-06-15","US-KM3",0.759089827537537
"2007-07-15","US-KM3",0.996979892253876
"2007-08-15","US-KM3",0.85842901468277
"2007-09-15","US-KM3",0.53244948387146
"2007-10-15","US-KM3",0.213353484869003
"2007-11-15","US-KM3",0.091036394238472
"2007-12-15","US-KM3",-0.20517660677433
"2008-01-15","US-KM3",0.0718061849474907
"2008-03-15","US-KM3",0.13809135556221
"2008-04-15","US-KM3",0.152070447802544
"2008-05-15","US-KM3",0.583964586257935
"2008-06-15","US-KM3",0.763491094112396
"2008-07-15","US-KM3",1.04240238666534
"2008-08-15","US-KM3",0.74465012550354
"2008-09-15","US-KM3",0.389842420816422
"2008-10-15","US-KM3",0.113208837807178
"2008-11-15","US-KM3",0.0700261816382408
"2009-01-15","US-KM3",-0.0430401265621185
"2009-02-15","US-KM3",0.102795988321304
"2009-03-15","US-KM3",0.0952309817075729
"2009-04-15","US-KM3",0.189881652593613
"2009-05-15","US-KM3",0.400379300117493
"2009-06-15","US-KM3",0.729028463363647
"2009-07-15","US-KM3",0.956382632255554
"2009-08-15","US-KM3",0.722134292125702
"2009-09-15","US-KM3",0.558980166912079
"2009-10-15","US-KM3",0.349749356508255
"2009-11-15","US-KM3",0.0496930368244648
"2009-12-15","US-KM3",0.0310837980359793
"2010-03-15","US-KM3",0.0132745187729597
"2010-04-15","US-KM3",0.209416404366493
"2010-05-15","US-KM3",0.509715139865875
"2010-06-15","US-KM3",0.826448142528534
"2010-07-15","US-KM3",0.852509081363678
"2010-08-15","US-KM3",0.765040278434753
"2010-09-15","US-KM3",0.23707714676857
"2010-10-15","US-KM3",0.228485018014908
"2010-11-15","US-KM3",0.109319686889648
"2011-01-15","US-KM3",-0.00105633703060448
"2011-02-15","US-KM3",0.210503771901131
"2011-03-15","US-KM3",0.0553334467113018
"2011-04-15","US-KM3",0.250677615404129
"2011-05-15","US-KM3",0.414028465747833
"2011-06-15","US-KM3",0.771875739097595
"2011-07-15","US-KM3",0.859620928764343
"2011-08-15","US-KM3",0.736891806125641
"2011-09-15","US-KM3",0.51516181230545
"2011-10-15","US-KM3",0.177812501788139
"2011-11-15","US-KM3",0.142531931400299
"2011-12-15","US-KM3",0.191554501652718
"2012-01-15","US-KM3",0.0685845538973808
"2012-02-15","US-KM3",0.0756861120462418
"2012-03-15","US-KM3",0.12028881162405
"2012-04-15","US-KM3",0.32518807053566
"2012-05-15","US-KM3",0.610436022281647
"2012-06-15","US-KM3",0.639848113059998
"2012-07-15","US-KM3",0.628129303455353
"2012-08-15","US-KM3",0.746967852115631
"2012-09-15","US-KM3",0.416887074708939
"2012-10-15","US-KM3",0.17315337061882
"2012-11-15","US-KM3",0.0146965608000755
"2012-12-15","US-KM3",0.0487953647971153
"2013-01-15","US-KM3",0.000454145891126245
"2013-02-15","US-KM3",0.0159003119915724
"2013-03-15","US-KM3",0.106244005262852
"2013-04-15","US-KM3",0.0325999483466148
"2013-05-15","US-KM3",0.38943949341774
"2013-06-15","US-KM3",0.65630179643631
"2013-07-15","US-KM3",0.755395472049713
"2013-08-15","US-KM3",0.682065427303314
"2013-09-15","US-KM3",0.558498620986938
"2013-10-15","US-KM3",0.142090663313866
"2013-11-15","US-KM3",0.0920481085777283
"2014-03-15","US-KM3",0.104059800505638
"2014-04-15","US-KM3",0.0750654712319374
"2014-05-15","US-KM3",0.615738570690155
"2014-06-15","US-KM3",0.720675349235535
"2014-07-15","US-KM3",0.839493274688721
"2014-08-15","US-KM3",0.747714936733246
"2014-09-15","US-KM3",0.389675289392471
"2014-10-15","US-KM3",0.139428615570068
"2014-11-15","US-KM3",-0.0362954586744308
"2014-12-15","US-KM3",-0.0159410517662764
"2015-01-15","US-KM3",0.00607445277273655
"2015-03-15","US-KM3",0.125363528728485
"2015-04-15","US-KM3",0.160726100206375
"2015-05-15","US-KM3",0.255329221487045
"2015-06-15","US-KM3",0.904429197311401
"2015-07-15","US-KM3",0.952771782875061
"2015-08-15","US-KM3",0.890049576759338
"2015-09-15","US-KM3",0.376566290855408
"2015-10-15","US-KM3",0.168186575174332
"2015-11-15","US-KM3",0.0361789651215076
"2015-12-15","US-KM3",0.199234753847122
"2016-02-15","US-KM3",0.0898871943354607
"2016-03-15","US-KM3",0.0728543400764465
"2016-04-15","US-KM3",0.224521294236183
"2016-05-15","US-KM3",0.42224982380867
"2016-06-15","US-KM3",0.822680354118347
"2016-07-15","US-KM3",0.793982326984406
"2016-08-15","US-KM3",0.831028044223785
"2016-09-15","US-KM3",0.535128116607666
"2016-10-15","US-KM3",0.226486951112747
"2016-11-15","US-KM3",0.0750097781419754
"2016-12-15","US-KM3",0.0830515474081039
"2017-01-15","US-KM3",0.516095399856567
"2017-02-15","US-KM3",0.0403208397328854
"2017-03-15","US-KM3",0.00840029306709766
"2017-04-15","US-KM3",0.189180284738541
"2017-05-15","US-KM3",0.575356721878052
"2017-06-15","US-KM3",0.494175046682358
"2017-07-15","US-KM3",0.773379504680634
"2017-08-15","US-KM3",0.845344066619873
"2017-09-15","US-KM3",0.36132287979126
"2017-10-15","US-KM3",0.228604540228844
"2017-11-15","US-KM3",0.082924909889698
"2017-12-15","US-KM3",-0.0490322895348072
"2007-01-15","US-Kon",0.292915314435959
"2007-02-15","US-Kon",-0.0052709192968905
"2007-03-15","US-Kon",0.0562585406005383
"2007-04-15","US-Kon",0.35185107588768
"2007-05-15","US-Kon",0.542379081249237
"2007-06-15","US-Kon",0.616627395153046
"2007-07-15","US-Kon",0.654870271682739
"2007-08-15","US-Kon",0.552922308444977
"2007-09-15","US-Kon",0.243608832359314
"2007-10-15","US-Kon",0.132976666092873
"2007-11-15","US-Kon",0.0261592585593462
"2007-12-15","US-Kon",0.165234968066216
"2008-01-15","US-Kon",0.15174874663353
"2008-02-15","US-Kon",-0.0369369797408581
"2008-03-15","US-Kon",0.0952443554997444
"2008-04-15","US-Kon",0.204088985919952
"2008-05-15","US-Kon",0.480247318744659
"2008-06-15","US-Kon",0.805240333080292
"2008-07-15","US-Kon",0.79801219701767
"2008-08-15","US-Kon",0.64395272731781
"2008-09-15","US-Kon",0.312864124774933
"2008-10-15","US-Kon",0.236396208405495
"2008-11-15","US-Kon",0.0570343807339668
"2008-12-15","US-Kon",0.0458120405673981
"2009-01-15","US-Kon",-0.0117886364459991
"2009-02-15","US-Kon",0.113043814897537
"2009-03-15","US-Kon",0.134920611977577
"2009-04-15","US-Kon",0.135043129324913
"2009-05-15","US-Kon",0.650673747062683
"2009-06-15","US-Kon",0.654546499252319
"2009-07-15","US-Kon",0.803708016872406
"2009-08-15","US-Kon",0.664358854293823
"2009-09-15","US-Kon",0.351778000593185
"2009-10-15","US-Kon",0.111828155815601
"2009-11-15","US-Kon",0.0533296763896942
"2009-12-15","US-Kon",0.0447000525891781
"2010-01-15","US-Kon",-0.0353882387280464
"2010-02-15","US-Kon",0.0390952229499817
"2010-03-15","US-Kon",0.0697333589196205
"2010-04-15","US-Kon",0.338320374488831
"2010-05-15","US-Kon",0.503554165363312
"2010-06-15","US-Kon",0.545310020446777
"2010-07-15","US-Kon",0.825907707214355
"2010-08-15","US-Kon",0.450956434011459
"2010-09-15","US-Kon",0.340677201747894
"2010-10-15","US-Kon",0.171078458428383
"2010-11-15","US-Kon",0.0772110521793365
"2010-12-15","US-Kon",0.0433281101286411
"2011-01-15","US-Kon",-0.00235649012029171
"2011-02-15","US-Kon",0.029548903927207
"2011-03-15","US-Kon",-0.0269966423511505
